     Grid ID        Mean
     81998	  -10.4533
     82320	  -465.678
     82321	  -244.157
     82322	   -130.25
     82323	  -97.3872
     82324	  -82.9765
     82325	  -70.7293
     82326	    -56.34
     82327	  -29.1399
     82328	  -12.4398
     82650	  -431.048
     82651	  -223.367
     82652	  -116.877
     82653	  -93.9959
     82654	  -79.3816
     82655	  -66.1305
     82656	  -51.3059
     82657	  -27.2422
     82658	  -14.3868
     82980	  -428.272
     82981	  -203.009
     82982	  -115.171
     82983	  -94.7864
     82984	  -76.3758
     82985	  -60.7015
     82986	  -45.3971
     82987	  -24.9872
     82988	    -13.32
     83310	  -428.892
     83311	  -237.303
     83312	   -122.13
     83313	  -94.8626
     83314	  -71.0011
     83315	  -53.7635
     83316	  -37.7113
     83317	  -22.7914
     83318	  -3.00351
     83640	  -460.947
     83641	  -288.021
     83642	  -130.322
     83643	  -94.8133
     83644	  -66.8271
     83645	   -48.132
     83646	   -35.766
     83647	  -20.4233
     83648	-0.00714286
     83970	  -470.335
     83971	  -292.917
     83972	  -133.526
     83973	  -92.7998
     83974	  -63.9153
     83975	   -48.254
     83976	  -38.4997
     83977	    -17.65
     84300	  -466.111
     84301	   -303.39
     84302	  -137.026
     84303	  -94.5213
     84304	  -64.4467
     84305	  -48.0938
     84306	  -32.1338
     84307	  -6.60614
     84630	  -468.243
     84631	  -319.139
     84632	  -138.233
     84633	  -100.297
     84634	   -53.449
     84635	  -25.2202
     84636	  -13.2607
     84637	  -1.28037
     84960	  -472.051
     84961	   -312.85
     84962	  -142.555
     84963	  -78.2582
     84964	  -20.3969
     84965	  -2.36679
     84966	   -0.0125
     85290	  -462.134
     85291	  -301.248
     85292	  -153.977
     85293	  -46.7634
     85294	  -9.41513
     85295	   -2.7645
     85296	 -0.220238
     85620	  -439.648
     85621	  -300.324
     85622	  -166.489
     85623	  -64.9823
     85624	  -25.2026
     85625	  -9.39987
     85626	  -1.10119
     85949	  -481.914
     85950	  -407.546
     85951	  -279.059
     85952	  -169.024
     85953	  -86.4932
     85954	  -40.3195
     85955	  -17.5713
     85956	  -3.60112
     86279	  -458.758
     86280	  -358.111
     86281	  -247.755
     86282	  -159.426
     86283	  -89.5776
     86284	  -45.4807
     86285	  -22.4363
     86286	  -8.38271
     86609	  -431.258
     86610	  -291.953
     86611	  -205.365
     86612	  -141.741
     86613	  -79.4749
     86614	  -38.9696
     86615	  -16.6096
     86616	   -6.3996
     86938	  -495.244
     86939	  -401.164
     86940	  -201.661
     86941	  -158.546
     86942	  -109.667
     86943	   -59.418
     86944	  -27.1667
     86945	  -4.95763
     87268	  -481.818
     87269	  -352.253
     87270	  -171.679
     87271	  -130.703
     87272	  -93.4544
     87273	  -52.7615
     87274	  -16.5114
     87598	  -482.582
     87599	  -349.217
     87600	  -168.814
     87601	  -131.592
     87602	  -91.0769
     87603	  -39.9069
     87604	-0.0478261
     87928	  -474.732
     87929	  -342.347
     87930	  -168.773
     87931	  -129.806
     87932	  -89.0671
     87933	  -32.1983
     88258	  -470.978
     88259	  -323.763
     88260	   -169.43
     88261	  -118.419
     88262	  -71.8886
     88263	  -15.7559
     88587	  -486.806
     88588	  -445.261
     88589	  -282.259
     88590	  -155.182
     88591	  -109.531
     88592	  -46.4642
     88593	  -2.01178
     88917	  -485.002
     88918	  -381.612
     88919	  -210.175
     88920	  -139.298
     88921	  -97.9344
     88922	  -34.2579
     88923	 -0.366879
     89247	  -409.058
     89248	  -213.526
     89249	   -144.13
     89250	  -110.751
     89251	  -74.1451
     89252	  -23.2336
     89576	  -445.539
     89577	  -305.282
     89578	  -138.906
     89579	  -103.463
     89580	  -79.0801
     89581	  -55.6784
     89582	  -14.3569
     89905	  -476.412
     89906	  -399.277
     89907	  -205.051
     89908	  -120.333
     89909	  -89.4509
     89910	  -72.4036
     89911	  -40.5435
     89912	  -8.16727
     89913	    -0.025
     90235	  -474.165
     90236	  -407.715
     90237	  -272.545
     90238	  -139.601
     90239	  -96.4178
     90240	  -72.6549
     90241	  -39.4749
     90242	   -22.902
     90243	  -6.27664
     90566	  -455.075
     90567	  -364.244
     90568	  -200.377
     90569	  -111.626
     90570	  -83.4714
     90571	  -54.6015
     90572	  -35.0397
     90573	  -14.1076
     90896	  -462.448
     90897	   -380.57
     90898	  -202.883
     90899	  -120.135
     90900	  -92.7227
     90901	  -70.8479
     90902	  -47.9059
     90903	  -16.5847
     91227	  -438.513
     91228	  -236.919
     91229	  -125.164
     91230	   -96.197
     91231	  -77.9487
     91232	  -47.4685
     91233	  -15.8603
     91557	  -375.866
     91558	   -201.21
     91559	  -124.841
     91560	  -95.6796
     91561	  -69.6785
     91562	  -30.5835
     91563	  -2.44231
     91885	  -486.123
     91886	    -479.4
     91887	   -424.46
     91888	  -199.818
     91889	   -112.36
     91890	  -78.6502
     91891	  -40.4867
     91892	  -14.5417
     92215	  -396.317
     92216	  -426.137
     92217	  -397.567
     92218	  -175.853
     92219	  -74.3911
     92220	  -33.5795
     92221	  -16.8618
     92544	  -475.813
     92545	  -377.179
     92546	  -321.511
     92547	  -223.363
     92548	   -131.24
     92549	  -63.8013
     92550	  -20.6499
     92551	  -10.0142
     92874	  -494.824
     92875	  -369.973
     92876	  -289.957
     92877	   -193.69
     92878	  -125.354
     92879	  -72.2087
     92880	  -28.0911
     92881	  -6.31782
     93204	  -496.667
     93205	  -295.598
     93206	  -221.332
     93207	  -171.656
     93208	  -130.119
     93209	  -87.5858
     93210	  -54.2214
     93211	  -20.6816
     93212	   -0.5625
     93534	  -479.797
     93535	  -285.843
     93536	  -150.273
     93537	  -154.293
     93538	  -134.835
     93539	  -102.766
     93540	  -77.1866
     93541	  -44.8311
     93542	  -9.25967
     93864	  -465.776
     93865	  -357.677
     93866	  -139.054
     93867	  -148.071
     93868	   -146.95
     93869	  -121.083
     93870	  -95.8515
     93871	  -64.7813
     93872	  -23.0724
     94195	  -357.308
     94196	  -162.559
     94197	  -171.107
     94198	  -163.429
     94199	   -135.55
     94200	  -107.334
     94201	  -74.2504
     94202	  -31.3358
     94203	 -0.372727
     94525	  -382.858
     94526	  -223.092
     94527	  -220.803
     94528	  -187.803
     94529	  -147.014
     94530	  -112.336
     94531	  -76.6809
     94532	  -36.0145
     94533	  -1.14987
     94855	  -407.573
     94856	  -281.549
     94857	  -263.285
     94858	  -205.913
     94859	  -143.191
     94860	  -109.924
     94861	  -72.1749
     94862	  -37.5313
     94863	  -5.71417
     95185	  -435.284
     95186	  -320.629
     95187	  -322.736
     95188	  -227.484
     95189	  -143.273
     95190	  -104.733
     95191	  -72.4424
     95192	  -50.2521
     95193	  -15.4824
     95515	  -423.058
     95516	  -360.937
     95517	  -350.592
     95518	  -233.784
     95519	  -152.904
     95520	  -103.364
     95521	  -72.2381
     95522	  -55.1848
     95523	  -20.3303
     95845	   -452.21
     95846	  -427.938
     95847	  -425.698
     95848	    -312.1
     95849	  -172.142
     95850	   -123.09
     95851	  -90.3716
     95852	  -64.8455
     95853	  -24.4682
     95854	-0.0047619
     96176	  -473.339
     96177	  -477.782
     96178	  -410.639
     96179	  -208.554
     96180	  -140.472
     96181	  -105.437
     96182	  -81.4294
     96183	  -34.4072
     96184	 -0.957426
     96507	  -488.507
     96508	  -447.369
     96509	  -250.824
     96510	  -156.329
     96511	   -114.93
     96512	  -97.5656
     96513	  -55.0986
     96514	  -15.2418
     96515	 -0.831579
     96838	  -448.228
     96839	   -260.58
     96840	  -164.111
     96841	  -120.792
     96842	  -106.154
     96843	  -86.5798
     96844	  -39.4818
     96845	  -10.6278
     97168	  -451.577
     97169	  -308.583
     97170	  -182.917
     97171	  -131.107
     97172	  -111.752
     97173	  -100.199
     97174	  -74.7501
     97175	  -24.4094
     97498	  -479.568
     97499	  -391.615
     97500	  -234.326
     97501	  -148.121
     97502	  -121.325
     97503	  -109.199
     97504	  -95.5059
     97505	  -50.3936
     97506	  -4.60883
     97828	  -480.657
     97829	  -409.286
     97830	  -256.577
     97831	  -174.231
     97832	  -132.241
     97833	  -116.644
     97834	  -103.047
     97835	  -76.8462
     97836	  -14.9494
     98158	  -489.095
     98159	  -416.455
     98160	   -273.25
     98161	  -184.712
     98162	  -141.524
     98163	  -118.206
     98164	  -107.901
     98165	  -92.9449
     98166	  -29.3613
     98488	   -489.58
     98489	  -417.393
     98490	  -274.792
     98491	   -190.04
     98492	  -144.089
     98493	  -120.668
     98494	  -108.622
     98495	  -98.2283
     98496	  -39.0306
     98818	  -489.128
     98819	  -422.959
     98820	  -286.802
     98821	  -190.775
     98822	  -142.873
     98823	  -118.025
     98824	  -109.573
     98825	  -99.0226
     98826	  -43.6179
     98827	  -3.16018
     99148	  -479.882
     99149	  -421.639
     99150	  -288.385
     99151	  -194.139
     99152	  -137.258
     99153	  -118.168
     99154	  -109.879
     99155	  -99.2334
     99156	  -57.5421
     99157	  -9.06462
     99477	  -482.958
     99478	  -484.878
     99479	  -416.162
     99480	  -286.682
     99481	  -187.077
     99482	  -135.431
     99483	  -119.463
     99484	  -108.056
     99485	  -98.1252
     99486	  -67.4798
     99487	  -15.9675
     99805	  -493.684
     99806	  -444.451
     99807	  -436.186
     99808	  -462.268
     99809	  -401.263
     99810	  -285.157
     99811	  -183.303
     99812	  -135.339
     99813	   -118.69
     99814	  -108.336
     99815	  -102.886
     99816	  -73.2839
     99817	  -21.9949
    100135	  -475.147
    100136	  -362.589
    100137	  -311.509
    100138	  -320.482
    100139	  -315.898
    100140	  -258.496
    100141	   -177.85
    100142	  -129.333
    100143	  -115.235
    100144	  -110.436
    100145	  -106.503
    100146	  -76.4833
    100147	  -25.6335
    100465	  -432.502
    100466	  -276.306
    100467	  -219.078
    100468	  -221.245
    100469	   -228.24
    100470	  -220.515
    100471	  -167.628
    100472	  -128.901
    100473	   -118.06
    100474	  -108.012
    100475	  -106.654
    100476	  -76.1601
    100477	  -30.7211
    100478	 -0.790968
    100794	  -463.119
    100795	  -227.604
    100796	  -141.252
    100797	  -138.916
    100798	  -147.483
    100799	  -165.258
    100800	  -186.275
    100801	  -155.094
    100802	  -132.168
    100803	  -120.385
    100804	  -112.511
    100805	  -102.383
    100806	  -74.8231
    100807	  -37.7412
    100808	  -2.35596
    101124	  -374.081
    101125	  -164.725
    101126	  -97.5446
    101127	  -116.052
    101128	  -129.348
    101129	  -129.545
    101130	  -152.655
    101131	  -144.712
    101132	  -131.398
    101133	  -121.255
    101134	  -111.799
    101135	  -95.7645
    101136	  -72.8206
    101137	   -42.778
    101138	  -5.70599
    101454	  -420.061
    101455	  -227.009
    101456	  -96.8124
    101457	  -99.1738
    101458	  -114.104
    101459	  -125.809
    101460	  -135.849
    101461	  -136.699
    101462	  -127.347
    101463	  -118.511
    101464	  -109.537
    101465	  -91.6767
    101466	  -70.7549
    101467	  -45.4725
    101468	  -10.8585
    101784	  -451.785
    101785	  -238.133
    101786	  -108.343
    101787	   -102.95
    101788	  -111.697
    101789	  -116.672
    101790	  -115.696
    101791	  -123.156
    101792	  -122.727
    101793	  -115.927
    101794	  -103.051
    101795	  -85.2672
    101796	  -69.7238
    101797	  -48.0155
    101798	  -15.5198
    102114	  -350.756
    102115	  -197.705
    102116	  -117.518
    102117	  -97.2773
    102118	   -107.52
    102119	  -115.611
    102120	  -119.971
    102121	  -116.503
    102122	  -109.442
    102123	  -107.577
    102124	  -95.7554
    102125	  -80.7937
    102126	  -69.4367
    102127	  -50.6654
    102128	  -19.2188
    102444	  -350.176
    102445	  -173.955
    102446	  -110.219
    102447	  -83.5767
    102448	  -97.8939
    102449	  -112.229
    102450	  -114.101
    102451	  -104.613
    102452	  -105.832
    102453	  -99.1734
    102454	  -86.8072
    102455	  -81.0908
    102456	  -70.9663
    102457	  -51.2529
    102458	  -21.2941
    102774	  -393.297
    102775	  -187.628
    102776	   -125.55
    102777	  -101.987
    102778	  -103.185
    102779	  -107.413
    102780	    -102.9
    102781	  -102.768
    102782	  -100.988
    102783	  -95.9058
    102784	  -88.4668
    102785	  -80.6651
    102786	   -67.956
    102787	  -52.5667
    102788	   -23.772
    103104	  -483.517
    103105	  -347.715
    103106	  -154.331
    103107	  -131.452
    103108	  -112.357
    103109	   -94.592
    103110	  -92.8794
    103111	  -101.152
    103112	  -99.5579
    103113	  -94.3357
    103114	  -86.4417
    103115	  -76.0951
    103116	  -69.1575
    103117	  -52.8546
    103118	  -26.9867
    103435	  -433.498
    103436	  -300.831
    103437	   -169.41
    103438	  -122.518
    103439	   -95.631
    103440	  -90.9309
    103441	  -92.4219
    103442	  -94.4404
    103443	  -93.5155
    103444	   -83.779
    103445	  -72.9103
    103446	  -65.5957
    103447	  -54.4931
    103448	  -29.2008
    103449	   -0.3375
    103766	  -442.767
    103767	  -261.387
    103768	  -143.475
    103769	  -109.248
    103770	  -94.7462
    103771	  -88.3691
    103772	  -86.6124
    103773	  -86.0337
    103774	  -81.1434
    103775	  -74.3062
    103776	  -67.0578
    103777	  -54.3506
    103778	  -31.6369
    103779	  -1.71866
    104096	  -488.021
    104097	  -360.925
    104098	  -167.219
    104099	  -125.392
    104100	  -112.017
    104101	  -100.969
    104102	  -89.8771
    104103	  -79.7591
    104104	  -78.3143
    104105	   -70.716
    104106	  -65.9466
    104107	  -55.0157
    104108	  -37.6886
    104109	  -3.43302
    104425	  -474.278
    104426	  -426.376
    104427	  -360.704
    104428	  -220.594
    104429	  -140.497
    104430	  -128.318
    104431	   -113.98
    104432	  -86.9611
    104433	  -77.4894
    104434	   -72.162
    104435	  -70.8039
    104436	  -68.7343
    104437	  -55.2706
    104438	  -38.5652
    104439	  -6.94309
    104755	  -495.598
    104756	  -412.821
    104757	  -278.533
    104758	  -304.968
    104759	  -180.012
    104760	  -169.515
    104761	  -130.122
    104762	  -93.3454
    104763	  -73.1239
    104764	   -56.592
    104765	  -71.3855
    104766	  -73.5297
    104767	  -57.8043
    104768	  -41.0657
    104769	  -7.89263
    105085	  -479.072
    105086	  -395.114
    105087	  -390.794
    105088	  -377.887
    105089	  -319.581
    105090	  -233.199
    105091	  -148.242
    105092	  -109.295
    105093	  -75.8213
    105094	  -57.4061
    105095	  -79.9913
    105096	  -75.0773
    105097	  -59.3258
    105098	  -41.8548
    105099	  -11.6674
    105416	  -479.385
    105417	  -394.758
    105418	  -341.974
    105419	  -308.301
    105420	  -257.209
    105421	  -156.932
    105422	  -123.881
    105423	   -80.505
    105424	  -64.6232
    105425	  -80.7345
    105426	  -74.4163
    105427	  -59.1711
    105428	  -44.1387
    105429	   -11.893
    105746	  -449.957
    105747	  -371.268
    105748	  -307.891
    105749	  -244.205
    105750	  -252.467
    105751	  -171.278
    105752	  -133.054
    105753	  -93.8973
    105754	  -77.4987
    105755	  -80.5696
    105756	   -74.998
    105757	  -61.2117
    105758	  -45.7079
    105759	  -16.5575
    106076	  -457.973
    106077	  -363.353
    106078	  -241.611
    106079	  -246.526
    106080	  -282.361
    106081	  -187.808
    106082	  -141.024
    106083	  -108.977
    106084	  -90.4861
    106085	  -83.5392
    106086	  -77.5645
    106087	  -66.9019
    106088	  -50.3441
    106089	  -18.3663
    106406	  -475.887
    106407	  -383.208
    106408	  -382.859
    106409	  -338.179
    106410	  -277.386
    106411	  -203.357
    106412	  -151.233
    106413	  -124.173
    106414	  -106.227
    106415	  -97.1279
    106416	  -81.4474
    106417	  -68.5115
    106418	  -54.6891
    106419	  -19.9346
    106735	  -489.097
    106737	  -470.288
    106738	  -409.177
    106739	  -300.821
    106740	  -299.575
    106741	  -232.138
    106742	  -172.805
    106743	  -144.495
    106744	  -127.113
    106745	  -112.846
    106746	  -96.7641
    106747	   -72.997
    106748	  -57.7802
    106749	  -27.7426
    107066	  -474.866
    107067	  -443.886
    107068	  -419.756
    107069	  -369.367
    107070	  -361.024
    107071	  -282.441
    107072	  -197.948
    107073	  -163.812
    107074	  -141.175
    107075	  -127.307
    107076	  -110.509
    107077	  -86.5146
    107078	  -62.4198
    107079	  -32.3493
    107396	  -467.411
    107397	  -396.407
    107398	  -382.576
    107399	  -409.918
    107400	  -356.681
    107401	  -341.862
    107402	  -242.112
    107403	  -182.127
    107404	  -158.715
    107405	  -139.016
    107406	  -123.169
    107407	  -99.1726
    107408	  -68.7683
    107409	  -36.5752
    107410	  -5.99431
    107725	  -485.538
    107726	  -441.559
    107727	  -361.405
    107728	  -301.187
    107729	   -422.56
    107730	  -378.372
    107731	  -402.116
    107732	  -317.489
    107733	  -227.247
    107734	  -175.718
    107735	  -154.152
    107736	  -135.484
    107737	  -109.521
    107738	  -79.7619
    107739	  -45.1971
    107740	  -14.7124
    108057	  -437.811
    108058	  -418.701
    108059	  -435.266
    108060	  -440.328
    108061	   -409.36
    108062	  -405.584
    108063	  -303.805
    108064	  -212.882
    108065	  -167.906
    108066	  -147.639
    108067	   -115.72
    108068	  -88.1464
    108069	  -52.7029
    108070	   -17.925
    108389	  -449.856
    108390	  -437.204
    108391	  -447.578
    108392	  -415.872
    108393	  -336.042
    108394	  -246.933
    108395	   -185.11
    108396	  -159.889
    108397	  -125.537
    108398	  -94.1676
    108399	  -59.2735
    108400	  -21.7427
    108718	   -482.55
    108719	  -427.326
    108720	  -424.763
    108721	   -434.43
    108722	   -390.65
    108723	  -335.335
    108724	  -275.602
    108725	  -202.878
    108726	  -167.834
    108727	  -135.424
    108728	  -100.981
    108729	  -66.4682
    108730	  -27.8422
    109048	   -459.67
    109049	  -352.679
    109050	   -425.44
    109051	  -405.497
    109052	  -349.464
    109053	  -346.776
    109054	  -309.687
    109055	  -224.414
    109056	  -174.406
    109057	  -143.642
    109058	  -105.653
    109059	  -72.3558
    109060	  -32.1663
    109061	  -1.91577
    109378	  -468.164
    109379	  -382.702
    109380	   -475.43
    109381	  -385.291
    109382	  -342.652
    109383	  -365.151
    109384	  -345.081
    109385	  -254.654
    109386	  -179.523
    109387	  -148.485
    109388	  -109.642
    109389	  -75.7385
    109390	  -42.1091
    109391	  -9.84539
    109708	   -472.12
    109709	  -448.738
    109710	  -412.911
    109711	  -368.009
    109712	  -373.167
    109713	  -383.109
    109714	  -376.055
    109715	  -288.432
    109716	  -184.015
    109717	  -153.935
    109718	  -114.027
    109719	  -77.8452
    109720	  -46.0691
    109721	  -15.0546
    110040	  -414.437
    110041	  -436.832
    110042	   -430.78
    110043	  -407.658
    110044	  -389.945
    110045	  -290.819
    110046	  -187.212
    110047	  -156.824
    110048	  -115.893
    110049	  -80.6728
    110050	   -47.461
    110051	  -13.9535
    110369	  -491.764
    110370	  -456.841
    110371	  -472.358
    110372	  -434.557
    110373	  -407.643
    110374	  -385.071
    110375	  -262.887
    110376	  -185.974
    110377	  -156.762
    110378	  -116.593
    110379	  -83.3794
    110380	  -48.4312
    110381	  -13.6348
    110699	  -488.608
    110700	  -485.004
    110701	  -450.741
    110702	  -412.881
    110703	  -401.476
    110704	  -363.836
    110705	  -233.315
    110706	  -179.572
    110707	   -154.42
    110708	  -115.736
    110709	  -84.6601
    110710	  -50.4613
    110711	   -15.657
    111029	  -487.692
    111030	  -458.629
    111031	  -403.405
    111032	  -396.191
    111033	  -394.969
    111034	  -330.309
    111035	  -209.542
    111036	   -176.86
    111037	  -154.415
    111038	  -116.611
    111039	  -86.7909
    111040	  -48.3534
    111041	   -9.7137
    111359	   -455.06
    111360	  -426.775
    111361	  -409.446
    111362	  -414.785
    111363	  -405.234
    111364	  -279.926
    111365	  -194.651
    111366	   -168.14
    111367	  -150.508
    111368	  -114.985
    111369	  -86.4188
    111370	  -49.2316
    111371	  -11.2236
    111372	-0.0751295
    111689	  -359.696
    111690	  -439.434
    111691	   -464.28
    111692	  -455.876
    111693	  -386.048
    111694	  -229.323
    111695	  -185.771
    111696	  -173.103
    111697	  -147.218
    111698	  -114.635
    111699	  -85.1827
    111700	  -54.1002
    111701	  -13.7451
    112019	  -443.709
    112020	  -482.376
    112021	  -474.971
    112022	  -472.022
    112023	  -335.531
    112024	  -211.049
    112025	  -183.673
    112026	  -167.236
    112027	  -142.637
    112028	  -111.763
    112029	  -86.4962
    112030	  -53.8823
    112031	  -16.1927
    112349	  -478.249
    112350	   -453.24
    112351	   -451.18
    112352	  -447.195
    112353	  -276.897
    112354	  -204.483
    112355	  -178.701
    112356	  -160.457
    112357	  -134.953
    112358	   -108.11
    112359	  -85.4609
    112360	  -56.4165
    112361	  -18.1428
    112679	  -446.719
    112680	  -426.758
    112681	  -411.963
    112682	  -360.071
    112683	  -232.941
    112684	  -196.076
    112685	  -169.185
    112686	  -152.117
    112687	  -129.192
    112688	  -103.711
    112689	  -83.2256
    112690	  -60.8218
    112691	  -24.7433
    113009	  -394.081
    113010	  -394.003
    113011	  -353.554
    113012	  -267.221
    113013	  -212.133
    113014	  -183.705
    113015	  -158.724
    113016	  -146.672
    113017	  -125.891
    113018	  -102.885
    113019	  -83.0103
    113020	  -62.6058
    113021	  -27.8064
    113022	  -0.39359
    113338	   -496.85
    113339	  -407.011
    113340	   -364.22
    113341	  -280.042
    113342	  -221.782
    113343	  -196.286
    113344	  -172.806
    113345	   -151.12
    113346	  -137.073
    113347	  -120.974
    113348	  -100.598
    113349	  -81.6273
    113350	  -63.1657
    113351	  -31.1703
    113352	 -0.877429
    113668	   -436.09
    113669	  -331.518
    113670	  -249.513
    113671	  -226.102
    113672	  -201.452
    113673	  -187.242
    113674	   -165.37
    113675	  -142.193
    113676	  -134.122
    113677	  -121.546
    113678	  -101.619
    113679	  -81.3563
    113680	  -63.4708
    113681	  -29.5956
    113682	 -0.532836
    113998	  -471.395
    113999	  -356.639
    114000	  -260.324
    114001	  -212.584
    114002	  -190.202
    114003	  -176.759
    114004	  -160.169
    114005	  -149.073
    114006	  -139.133
    114007	  -124.171
    114008	  -101.461
    114009	  -81.3939
    114010	  -62.6823
    114011	  -21.5293
    114329	  -393.584
    114330	  -262.591
    114331	  -196.993
    114332	  -173.038
    114333	  -166.667
    114334	  -157.785
    114335	  -146.133
    114336	  -131.762
    114337	  -118.686
    114338	  -97.7864
    114339	  -80.1724
    114340	  -60.2656
    114341	  -19.4769
    114659	  -379.468
    114660	  -229.887
    114661	  -178.801
    114662	  -157.408
    114663	  -148.593
    114664	  -153.825
    114665	  -145.076
    114666	  -135.149
    114667	  -117.908
    114668	  -96.6207
    114669	  -81.0982
    114670	  -62.2265
    114671	  -22.0922
    114989	  -357.567
    114990	   -218.87
    114991	  -175.481
    114992	  -149.881
    114993	   -154.04
    114994	  -151.923
    114995	  -139.574
    114996	  -128.567
    114997	  -111.706
    114998	  -92.6085
    114999	  -78.7994
    115000	  -59.5917
    115001	  -19.8806
    115319	  -385.403
    115320	  -216.973
    115321	  -175.951
    115322	  -153.916
    115323	  -154.435
    115324	  -148.766
    115325	  -139.348
    115326	  -126.614
    115327	  -109.021
    115328	  -89.2408
    115329	  -78.1525
    115330	  -56.7708
    115331	   -20.435
    115648	  -467.389
    115649	  -385.157
    115650	  -217.979
    115651	  -178.901
    115652	  -154.946
    115653	  -154.334
    115654	  -142.829
    115655	    -132.7
    115656	  -119.176
    115657	  -98.7503
    115658	  -86.5695
    115659	  -74.1984
    115660	  -50.2763
    115661	  -21.4362
    115662	  -4.47749
    115978	  -437.671
    115979	  -368.901
    115980	  -223.597
    115981	  -166.765
    115982	  -148.971
    115983	  -140.779
    115984	  -132.722
    115985	   -122.77
    115986	   -109.52
    115987	  -94.2393
    115988	  -83.5115
    115989	  -71.6654
    115990	  -47.5774
    115991	  -23.8843
    115992	   -6.0994
    116308	  -439.345
    116309	   -422.73
    116310	  -250.656
    116311	  -164.663
    116312	  -143.535
    116313	  -135.581
    116314	  -126.056
    116315	  -116.725
    116316	  -105.096
    116317	  -90.3279
    116318	  -81.0203
    116319	  -64.7657
    116320	  -41.0935
    116321	    -20.15
    116322	  -3.39333
    116639	  -464.113
    116640	  -292.394
    116641	  -164.777
    116642	  -146.253
    116643	  -132.922
    116644	   -124.49
    116645	  -114.416
    116646	  -103.961
    116647	  -89.1249
    116648	  -73.8004
    116649	  -51.7756
    116650	  -30.4215
    116651	  -13.9962
    116652	 -0.514451
    116970	  -346.615
    116971	  -184.257
    116972	  -149.579
    116973	  -135.395
    116974	  -129.608
    116975	  -116.132
    116976	  -104.356
    116977	  -83.4256
    116978	  -60.2695
    116979	  -36.0249
    116980	  -18.7082
    116981	  -9.48411
    117300	  -452.993
    117301	  -282.103
    117302	   -243.65
    117303	  -212.484
    117304	  -198.542
    117305	   -122.38
    117306	  -105.639
    117307	  -75.1843
    117308	   -47.208
    117309	  -19.9325
    117310	  -10.0837
    117311	  -5.42633
    117631	  -368.271
    117632	  -273.231
    117633	  -293.344
    117634	  -379.686
    117635	  -205.372
    117636	  -108.767
    117637	  -66.8938
    117638	   -36.433
    117639	  -12.2109
    117640	  -7.37007
    117961	  -273.633
    117962	  -146.672
    117963	  -132.811
    117964	   -149.96
    117965	   -134.96
    117966	  -91.6853
    117967	  -63.1848
    117968	  -33.8266
    117969	  -17.8591
    117970	  -6.67533
    118291	  -316.285
    118292	  -154.329
    118293	  -135.237
    118294	  -120.209
    118295	  -102.744
    118296	  -78.3802
    118297	   -57.618
    118298	  -33.3542
    118299	  -19.8302
    118300	  -7.90386
    118621	  -458.471
    118622	  -252.338
    118623	  -139.733
    118624	  -116.795
    118625	  -92.4358
    118626	  -74.8406
    118627	  -54.7203
    118628	  -33.8298
    118629	  -21.0243
    118630	  -7.84335
    118952	  -367.196
    118953	  -174.563
    118954	  -117.651
    118955	  -89.0478
    118956	  -72.2181
    118957	  -54.1769
    118958	  -35.0763
    118959	  -21.9732
    118960	  -7.95597
    119280	  -479.594
    119281	  -471.081
    119282	   -484.65
    119283	  -239.395
    119284	  -115.606
    119285	  -88.3267
    119286	  -69.6906
    119287	  -53.3508
    119288	  -35.9529
    119289	  -21.8406
